id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
43453,Fresno europeo,03/10/2011 10:16,Bajo (2 - 4 mts),40,Mediano,-68.8320188194,-32.8799923955,3,Parque O'Higgins,1531146.02653,0,bajo
26222,lamo criollo,19/10/2011 12:18,Alto (> 8 mts),230,Grande,-68.8301411756,-32.8878874206,3,Parque O'Higgins,1531146.02653,0,alto
2115,Fresno europeo,18/10/2011 11:23,Medio (4 - 8 mts),110,Grande,-68.8305148243,-32.8878103388,3,Parque O'Higgins,1531146.02653,0,medio
39437,Paraiso,11/11/2010 11:00,Alto (> 8 mts),190,Grande,-68.854800335,-32.8702379768,6,Residencial Norte,2694682.37982,0,alto
6768,Morera,23/05/2011 10:22,Alto (> 8 mts),97,Grande,-68.8572770686,-32.8947941421,5,Residencial Sur,2423808.92355,0,medio
383,Fresno europeo,05/03/2012 11:55,Bajo (2 - 4 mts),30,Mediano,-68.8194570707,-32.8678466509,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
9358,Tilo,16/02/2011 10:37,Medio (4 - 8 mts),40,Mediano,-68.8454492567,-32.8648387773,4,Cuarta Oeste,1173332.70145,0,bajo
41631,Morera,03/05/2011 11:22,Alto (> 8 mts),132,Grande,-68.8371602151,-32.8784974965,1,Parque Central,1655357.93265,1,medio
12622,Morera,17/01/2011 09:24,Medio (4 - 8 mts),130,Grande,-68.8461679988,-32.8633745201,4,Cuarta Oeste,1173332.70145,0,medio
46111,Morera,05/10/2011 11:28,Alto (> 8 mts),180,Grande,-68.8252113606,-32.8745024819,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
19039,Morera,12/07/2011 10:40,Alto (> 8 mts),160,Grande,-68.8406224927,-32.8718767812,4,Cuarta Oeste,1173332.70145,0,medio
45354,Paraiso,16/09/2011 08:49,Alto (> 8 mts),140,Grande,-68.8239464305,-32.873352497,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
34667,Morera,31/03/2011 08:59,Alto (> 8 mts),140,Grande,-68.8505228061,-32.8760638462,6,Residencial Norte,2694682.37982,0,medio
7663,Morera,26/05/2011 09:32,Bajo (2 - 4 mts),44,Mediano,-68.8530945816,-32.8849451225,5,Residencial Sur,2423808.92355,0,bajo
2060,Caducifolio,11/10/2011 16:40,Muy bajo (1 - 2 mts),18,Chico,-68.8287405158,-32.8814652044,3,Parque O'Higgins,1531146.02653,0,bajo
18792,Morera,07/07/2011 10:35,Alto (> 8 mts),143,Grande,-68.8375191381,-32.8730916987,4,Cuarta Oeste,1173332.70145,0,medio
30221,Morera,10/03/2011 09:48,Alto (> 8 mts),200,Grande,-68.8433068578,-32.8906524135,2,Barrio Civico,2366816.36021,0,alto
19326,Morera,19/07/2011 13:48,Alto (> 8 mts),126,Grande,-68.8356972309,-32.8709291307,4,Cuarta Oeste,1173332.70145,0,medio
27044,Pltano,09/11/2011 10:41,Alto (> 8 mts),178,Grande,-68.8394176349,-32.8911390027,3,Parque O'Higgins,1531146.02653,0,medio
36564,Morera,07/06/2011 09:57,Bajo (2 - 4 mts),60,Mediano,-68.8583516159,-32.8835091768,5,Residencial Sur,2423808.92355,1,bajo
24336,Morera,26/01/2011 12:44,Alto (> 8 mts),140,Grande,-68.8439115864,-32.9024126415,2,Barrio Civico,2366816.36021,0,medio
39387,Paraiso,12/11/2010 10:41,Medio (4 - 8 mts),92,Grande,-68.8563028882,-32.8700895923,6,Residencial Norte,2694682.37982,0,medio
7081,Morera,03/06/2011 09:10,Alto (> 8 mts),120,Grande,-68.8593567066,-32.8972403252,5,Residencial Sur,2423808.92355,0,medio
27030,Morera,28/10/2011 10:55,Alto (> 8 mts),115,Grande,-68.8385426803,-32.8919116281,3,Parque O'Higgins,1531146.02653,0,medio
10732,Acer,06/04/2011 11:59,Muy bajo (1 - 2 mts),5,Chico,-68.8582003546,-32.8767021838,7,Residencial Parque,1786336.08966,0,bajo
37962,Acer,27/08/2010 10:57,Alto (> 8 mts),174,Grande,-68.8476540533,-32.8742661589,6,Residencial Norte,2694682.37982,0,medio
4675,Caducifolio,16/08/2011 09:25,Medio (4 - 8 mts),18,Chico,-68.8366387476,-32.8641932197,4,Cuarta Oeste,1173332.70145,0,bajo
22764,Morera,29/06/2011 15:23,Medio (4 - 8 mts),68,Grande,-68.8544715146,-32.9017354638,5,Residencial Sur,2423808.92355,0,bajo
28440,Morera,28/02/2011 09:49,Alto (> 8 mts),140,Grande,-68.8463259326,-32.889479915,2,Barrio Civico,2366816.36021,0,medio
7661,Fresno europeo,26/05/2011 09:45,Bajo (2 - 4 mts),40,Mediano,-68.8529874116,-32.8845469183,5,Residencial Sur,2423808.92355,0,bajo
8061,Morera,04/03/2011 12:04,Alto (> 8 mts),160,Grande,-68.8408733128,-32.8903049026,3,Parque O'Higgins,1531146.02653,0,medio
5994,Olmo comun,28/04/2011 10:12,Bajo (2 - 4 mts),60,Mediano,-68.8420959885,-32.885969398,1,Parque Central,1655357.93265,0,bajo
6783,Morera,02/06/2011 13:15,Alto (> 8 mts),210,Grande,-68.8578900199,-32.8940703674,5,Residencial Sur,2423808.92355,1,alto
8362,Morera,03/02/2011 18:26,Alto (> 8 mts),180,Grande,-68.8397923338,-32.902761321,2,Barrio Civico,2366816.36021,0,medio
10034,Paraiso sombrilla,01/11/2010 13:16,Medio (4 - 8 mts),88,Grande,-68.8491024701,-32.8697233775,6,Residencial Norte,2694682.37982,0,medio
40182,Pltano,14/04/2011 12:42,Alto (> 8 mts),190,Grande,-68.8458560444,-32.8827417191,1,Parque Central,1655357.93265,0,alto
45121,Prunas,31/08/2011 13:07,Bajo (2 - 4 mts),120,Grande,-68.8257879117,-32.8709587338,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
28910,Morera,28/02/2011 13:32,Alto (> 8 mts),180,Grande,-68.8467738376,-32.8878181047,1,Parque Central,1655357.93265,1,medio
43883,Pltano,11/10/2011 09:49,Alto (> 8 mts),310,Grande,-68.8338026335,-32.883720591,3,Parque O'Higgins,1531146.02653,1,muy alto
32456,Morera,24/05/2011 13:43,Alto (> 8 mts),165,Grande,-68.8512784594,-32.8885606758,5,Residencial Sur,2423808.92355,0,medio
14230,Paraiso sombrilla,07/12/2011 16:32,Alto (> 8 mts),160,Grande,-68.8771409583,-32.86595199,8,Aeroparque,2203364.73622,0,medio
46927,Morera,07/09/2011 10:46,Alto (> 8 mts),125,Grande,-68.8323938863,-32.8707173488,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
1174,Morera,29/11/2011 10:20,Muy bajo (1 - 2 mts),2,Chico,-68.8761321259,-32.8648992404,8,Aeroparque,2203364.73622,0,bajo
46486,Fresno europeo,17/08/2011 13:24,Medio (4 - 8 mts),70,Grande,-68.8304116271,-32.8683779465,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
46931,Morera,07/09/2011 10:36,Alto (> 8 mts),105,Grande,-68.8330390064,-32.8706459335,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
8576,Fresno europeo,03/02/2011 11:26,Medio (4 - 8 mts),35,Mediano,-68.840761689,-32.9032842093,2,Barrio Civico,2366816.36021,0,bajo
47946,Morera,02/09/2011 10:47,Bajo (2 - 4 mts),29,Mediano,-68.8263067988,-32.8678774647,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
34063,Morera,30/05/2011 09:35,Medio (4 - 8 mts),110,Grande,-68.8562338964,-32.8845007404,5,Residencial Sur,2423808.92355,0,medio
26769,Morera,11/01/2012 08:39,Alto (> 8 mts),165,Grande,-68.8331727623,-32.8953857536,3,Parque O'Higgins,1531146.02653,0,medio
47778,Pltano,15/09/2011 13:03,Alto (> 8 mts),240,Grande,-68.8275898682,-32.8730916569,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
23173,Paraiso,19/01/2011 10:25,Alto (> 8 mts),180,Grande,-68.8479590787,-32.9019285793,2,Barrio Civico,2366816.36021,0,medio
30450,Pltano,21/02/2011 09:35,Alto (> 8 mts),150,Grande,-68.8415154282,-32.8887604018,3,Parque O'Higgins,1531146.02653,0,medio
16313,Tilo,22/07/2011 10:46,Medio (4 - 8 mts),92,Grande,-68.8427510634,-32.8627716905,4,Cuarta Oeste,1173332.70145,0,medio
1485,Paraiso,24/11/2011 14:34,Bajo (2 - 4 mts),33,Mediano,-68.871924665,-32.8771542099,7,Residencial Parque,1786336.08966,0,bajo
16298,lamo blanco,22/07/2011 09:14,Muy bajo (1 - 2 mts),5,Chico,-68.8421193538,-32.8636250169,4,Cuarta Oeste,1173332.70145,0,bajo
44647,Morera,25/08/2011 12:40,Alto (> 8 mts),170,Grande,-68.822970259,-32.8665561334,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
19186,Tipa,18/07/2011 09:47,Alto (> 8 mts),158,Grande,-68.8412550508,-32.8724166183,4,Cuarta Oeste,1173332.70145,1,medio
23260,Fresno europeo,27/01/2012 12:19,Medio (4 - 8 mts),90,Grande,-68.8517920667,-32.9013424843,2,Barrio Civico,2366816.36021,0,medio
19254,Morera,03/08/2011 12:29,Alto (> 8 mts),110,Grande,-68.8379975558,-32.8704262804,4,Cuarta Oeste,1173332.70145,0,medio
20559,Morera,03/06/2011 12:37,Alto (> 8 mts),240,Grande,-68.8582093294,-32.8973768077,5,Residencial Sur,2423808.92355,0,alto
48072,Olmo comun,29/09/2011 13:53,Alto (> 8 mts),170,Grande,-68.8271640406,-32.8667519775,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
14650,Aguaribay,15/12/2011 17:58,Bajo (2 - 4 mts),60,Mediano,-68.8824264111,-32.8676306509,8,Aeroparque,2203364.73622,0,bajo
37747,Morera,13/01/2012 18:20,Medio (4 - 8 mts),100,Grande,-68.8504362925,-32.8722949832,6,Residencial Norte,2694682.37982,1,medio
6576,Fresno europeo,18/05/2011 09:39,Bajo (2 - 4 mts),20,Chico,-68.8590191069,-32.8905529984,5,Residencial Sur,2423808.92355,0,bajo
26358,Morera,21/10/2011 09:55,Alto (> 8 mts),240,Grande,-68.8341502856,-32.887780081,3,Parque O'Higgins,1531146.02653,0,alto
21001,Ligustro,22/06/2011 09:33,Medio (4 - 8 mts),68,Grande,-68.8626409456,-32.9013371099,5,Residencial Sur,2423808.92355,0,bajo
42164,Morera,04/05/2011 12:34,Alto (> 8 mts),200,Grande,-68.8415607237,-32.873580842,1,Parque Central,1655357.93265,0,alto
21553,Morera,08/06/2011 10:53,Alto (> 8 mts),90,Grande,-68.8537706526,-32.8959080353,5,Residencial Sur,2423808.92355,1,medio
29707,Morera,02/03/2011 14:59,Alto (> 8 mts),142,Grande,-68.8425525169,-32.893502656,2,Barrio Civico,2366816.36021,0,medio
47833,Pltano,21/09/2011 10:02,Alto (> 8 mts),165,Grande,-68.8281099819,-32.874166746,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
13241,Morera,21/02/2011 12:05,Medio (4 - 8 mts),100,Grande,-68.8475568092,-32.8660121755,6,Residencial Norte,2694682.37982,0,medio
29711,Pltano,02/03/2011 18:00,Alto (> 8 mts),192,Grande,-68.8427933462,-32.8936871619,2,Barrio Civico,2366816.36021,0,alto
22644,Fresno europeo,22/06/2011 08:59,Alto (> 8 mts),175,Grande,-68.8601018864,-32.9015531891,5,Residencial Sur,2423808.92355,0,medio
19849,Fresno europeo,30/06/2011 09:53,Medio (4 - 8 mts),45,Mediano,-68.8340928267,-32.8635903224,4,Cuarta Oeste,1173332.70145,0,bajo
2351,Fresno europeo,03/11/2011 17:58,Muy bajo (1 - 2 mts),4,Chico,-68.8348579429,-32.8860518837,3,Parque O'Higgins,1531146.02653,0,bajo
43963,Pltano,12/10/2011 11:23,Alto (> 8 mts),190,Grande,-68.8322401675,-32.8848496588,3,Parque O'Higgins,1531146.02653,0,alto
16568,Paraiso,27/07/2011 09:19,Alto (> 8 mts),280,Grande,-68.8413679419,-32.866077861,4,Cuarta Oeste,1173332.70145,0,muy alto
6340,Fresno europeo,30/06/2011 14:36,Bajo (2 - 4 mts),27,Mediano,-68.8543077445,-32.8903671184,5,Residencial Sur,2423808.92355,0,bajo
41555,Morera,06/05/2011 12:51,Medio (4 - 8 mts),130,Grande,-68.8404492378,-32.8797187692,1,Parque Central,1655357.93265,0,medio
26061,Morera,08/11/2011 15:27,Bajo (2 - 4 mts),44,Mediano,-68.8341192589,-32.8873064128,3,Parque O'Higgins,1531146.02653,0,bajo
6716,Jacarand,13/05/2011 10:06,Medio (4 - 8 mts),54,Mediano,-68.856504701,-32.894183431,5,Residencial Sur,2423808.92355,0,bajo
37280,Fresno europeo,15/03/2011 09:56,Medio (4 - 8 mts),45,Mediano,-68.8578389862,-32.8735479928,6,Residencial Norte,2694682.37982,0,bajo
26572,Acacia SP,04/11/2011 08:33,Alto (> 8 mts),200,Grande,-68.8327512829,-32.8903256857,3,Parque O'Higgins,1531146.02653,0,alto
30501,Pltano,04/04/2011 15:26,Alto (> 8 mts),172,Grande,-68.839927125,-32.8882204386,3,Parque O'Higgins,1531146.02653,0,medio
16653,Paraiso,19/07/2011 12:09,Alto (> 8 mts),108,Grande,-68.84103877,-32.8633810024,4,Cuarta Oeste,1173332.70145,1,medio
19928,Morera,28/06/2011 09:57,Alto (> 8 mts),181,Grande,-68.8326807892,-32.8635121207,4,Cuarta Oeste,1173332.70145,0,medio
35694,Fresno europeo,17/03/2011 13:00,Medio (4 - 8 mts),140,Grande,-68.8548552922,-32.8748151433,6,Residencial Norte,2694682.37982,0,medio
40629,Fresno europeo,12/04/2011 12:16,Medio (4 - 8 mts),59,Mediano,-68.8448719747,-32.8840155786,1,Parque Central,1655357.93265,0,bajo
17283,Morera,04/08/2011 13:25,Medio (4 - 8 mts),44,Mediano,-68.8368479133,-32.8656191942,4,Cuarta Oeste,1173332.70145,0,bajo
17198,Morera,30/06/2011 13:19,Alto (> 8 mts),166,Grande,-68.8358329326,-32.8624782957,4,Cuarta Oeste,1173332.70145,0,medio
16746,Morera,10/08/2011 09:47,Alto (> 8 mts),120,Grande,-68.8389263641,-32.8630253292,4,Cuarta Oeste,1173332.70145,0,medio
30396,Morera,04/03/2011 09:50,Alto (> 8 mts),140,Grande,-68.8405028723,-32.8903656736,3,Parque O'Higgins,1531146.02653,0,medio
19570,Morera,26/07/2011 09:12,Alto (> 8 mts),160,Grande,-68.8384794072,-32.8722157744,4,Cuarta Oeste,1173332.70145,0,medio
29129,Pltano,26/04/2011 11:29,Alto (> 8 mts),200,Grande,-68.844836948,-32.8860860911,1,Parque Central,1655357.93265,0,alto
39350,Fresno americano,01/12/2010 11:44,Alto (> 8 mts),80,Grande,-68.8561623482,-32.8723604384,6,Residencial Norte,2694682.37982,0,medio
37796,Paraiso,10/12/2010 10:50,Alto (> 8 mts),200,Grande,-68.8495126606,-32.8718631794,6,Residencial Norte,2694682.37982,0,alto
27955,Morera,03/11/2011 10:01,Alto (> 8 mts),125,Grande,-68.8364147662,-32.8940334567,3,Parque O'Higgins,1531146.02653,0,medio
10436,Paraiso,10/03/2011 14:00,Alto (> 8 mts),158,Grande,-68.8563048818,-32.873225602,6,Residencial Norte,2694682.37982,0,medio
27448,Acer,25/10/2011 11:11,Medio (4 - 8 mts),100,Grande,-68.8356117037,-32.8912960707,3,Parque O'Higgins,1531146.02653,1,medio
34265,Fresno europeo,04/03/2011 10:23,Bajo (2 - 4 mts),20,Chico,-68.852709452,-32.874095608,6,Residencial Norte,2694682.37982,0,bajo
32312,Pltano,27/06/2011 09:12,Alto (> 8 mts),180,Grande,-68.8517091782,-32.8916874424,5,Residencial Sur,2423808.92355,0,medio
33710,Morera,11/05/2011 09:43,Alto (> 8 mts),120,Grande,-68.8570586563,-32.8869847662,5,Residencial Sur,2423808.92355,0,medio
10982,Morera,23/03/2011 12:34,Alto (> 8 mts),57,Mediano,-68.8553357687,-32.8810817139,6,Residencial Norte,2694682.37982,0,bajo
41586,Braquiquito,05/05/2011 12:01,Medio (4 - 8 mts),45,Mediano,-68.8410666963,-32.8771933718,1,Parque Central,1655357.93265,0,bajo
25430,Paraiso,11/02/2011 10:14,Alto (> 8 mts),90,Grande,-68.8362201239,-32.8997616906,2,Barrio Civico,2366816.36021,1,medio
39996,Acer,20/04/2011 13:00,Bajo (2 - 4 mts),40,Mediano,-68.8440681397,-32.8775417767,1,Parque Central,1655357.93265,0,bajo
32041,Pltano,09/06/2011 13:34,Alto (> 8 mts),145,Grande,-68.8602552686,-32.8878824968,5,Residencial Sur,2423808.92355,0,medio
13406,Acer,06/04/2011 12:55,Bajo (2 - 4 mts),50,Mediano,-68.8437518879,-32.8656353219,4,Cuarta Oeste,1173332.70145,0,bajo
38961,Morera,27/12/2010 13:19,Alto (> 8 mts),120,Grande,-68.8552391571,-32.8705377262,6,Residencial Norte,2694682.37982,0,medio
28520,Morera,21/02/2011 12:34,Alto (> 8 mts),175,Grande,-68.8487939248,-32.8899991914,5,Residencial Sur,2423808.92355,0,medio
46705,Morera,05/09/2011 10:04,Alto (> 8 mts),180,Grande,-68.8319829829,-32.8698727316,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
13961,Conifera,29/11/2011 11:25,Medio (4 - 8 mts),130,Grande,-68.8771497296,-32.8652084812,8,Aeroparque,2203364.73622,0,medio
27082,Pltano,27/10/2011 09:54,Medio (4 - 8 mts),35,Mediano,-68.8384965955,-32.8895507423,3,Parque O'Higgins,1531146.02653,1,bajo
9045,Fresno europeo,11/01/2011 10:31,Medio (4 - 8 mts),45,Mediano,-68.8444206998,-32.8660741204,4,Cuarta Oeste,1173332.70145,0,bajo
46142,Morera,27/09/2011 11:07,Alto (> 8 mts),80,Grande,-68.8236233395,-32.8740918813,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
36822,Pltano,07/04/2011 12:10,Alto (> 8 mts),190,Grande,-68.8582190521,-32.8804263774,7,Residencial Parque,1786336.08966,1,alto
40697,Fresno americano,19/04/2011 09:49,Alto (> 8 mts),190,Grande,-68.8420632685,-32.8844127754,1,Parque Central,1655357.93265,0,alto
19237,Pltano,03/08/2011 12:53,Alto (> 8 mts),300,Grande,-68.8370325883,-32.8699067331,4,Cuarta Oeste,1173332.70145,0,muy alto
30198,Paraiso sombrilla,09/03/2011 09:49,Medio (4 - 8 mts),150,Grande,-68.8426600191,-32.8889545259,3,Parque O'Higgins,1531146.02653,1,medio
35804,Morera,21/03/2011 11:38,Medio (4 - 8 mts),110,Grande,-68.8537194417,-32.874416083,6,Residencial Norte,2694682.37982,0,medio
4622,Paraiso,05/08/2011 08:57,Alto (> 8 mts),155,Grande,-68.8329768932,-32.8646091471,4,Cuarta Oeste,1173332.70145,1,medio
34293,Morera,04/03/2011 13:26,Medio (4 - 8 mts),110,Grande,-68.851110774,-32.873735292,6,Residencial Norte,2694682.37982,1,medio
31809,Morera,03/01/2012 10:05,Medio (4 - 8 mts),70,Grande,-68.8599265946,-32.8891612694,5,Residencial Sur,2423808.92355,0,bajo
46154,Morera,27/09/2011 10:41,Alto (> 8 mts),145,Grande,-68.8245107172,-32.8743286364,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
4611,Morera,01/08/2011 09:12,Medio (4 - 8 mts),19,Chico,-68.8370164388,-32.8670525442,4,Cuarta Oeste,1173332.70145,0,bajo
24045,Morera,21/01/2011 12:55,Alto (> 8 mts),150,Grande,-68.8458677413,-32.9013912941,2,Barrio Civico,2366816.36021,0,medio
4672,Caducifolio,16/08/2011 10:18,Muy bajo (1 - 2 mts),2,Chico,-68.8380767068,-32.8641624766,4,Cuarta Oeste,1173332.70145,0,bajo
37922,Paraiso,19/11/2010 09:59,Medio (4 - 8 mts),90,Grande,-68.8488038529,-32.8736474951,6,Residencial Norte,2694682.37982,0,medio
13556,Paraiso sombrilla,28/01/2011 10:24,Bajo (2 - 4 mts),40,Mediano,-68.8505210786,-32.8643864144,6,Residencial Norte,2694682.37982,0,bajo
28019,Pltano,04/11/2011 08:32,Alto (> 8 mts),180,Grande,-68.8352987685,-32.8936905855,3,Parque O'Higgins,1531146.02653,0,medio
425,Tilo,06/03/2012 12:13,Medio (4 - 8 mts),90,Grande,-68.8174822062,-32.8675111033,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
20269,Morera,17/05/2011 13:19,Medio (4 - 8 mts),100,Grande,-68.8590086224,-32.8931064065,5,Residencial Sur,2423808.92355,1,medio
43962,Pltano,12/10/2011 11:24,Alto (> 8 mts),200,Grande,-68.8321476231,-32.8848485427,3,Parque O'Higgins,1531146.02653,0,alto
34436,Morera,09/03/2011 12:59,Medio (4 - 8 mts),126,Grande,-68.8504294842,-32.8738583719,6,Residencial Norte,2694682.37982,0,medio
28675,Pltano,02/03/2011 09:12,Alto (> 8 mts),153,Grande,-68.8466238781,-32.8915097034,2,Barrio Civico,2366816.36021,0,medio
5097,Morera,09/08/2011 09:59,Alto (> 8 mts),110,Grande,-68.8429591565,-32.8678085438,4,Cuarta Oeste,1173332.70145,1,medio
6485,Fresno europeo,30/05/2011 13:27,Medio (4 - 8 mts),80,Grande,-68.8555299081,-32.8879165286,5,Residencial Sur,2423808.92355,0,medio
9464,Liquidambar,11/02/2011 13:02,Muy bajo (1 - 2 mts),8,Chico,-68.8567081486,-32.8650202906,6,Residencial Norte,2694682.37982,0,bajo
5177,Paraiso,04/08/2011 12:23,Medio (4 - 8 mts),40,Mediano,-68.838180719,-32.863950922,4,Cuarta Oeste,1173332.70145,0,bajo
45625,Morera,22/09/2011 08:36,Alto (> 8 mts),190,Grande,-68.8212652309,-32.8713532466,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
22212,Fresno europeo,18/05/2011 10:19,Alto (> 8 mts),156,Grande,-68.8562917894,-32.8993470667,5,Residencial Sur,2423808.92355,0,medio
21377,Morera,10/05/2011 09:53,Alto (> 8 mts),110,Grande,-68.8548850504,-32.8931442428,5,Residencial Sur,2423808.92355,0,medio
42803,Fresno europeo,07/10/2011 17:33,Alto (> 8 mts),210,Grande,-68.8317414043,-32.8776758441,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
22289,Fresno americano,09/06/2011 12:17,Medio (4 - 8 mts),45,Mediano,-68.8573477154,-32.8969959905,5,Residencial Sur,2423808.92355,0,bajo
47223,Morera,19/09/2011 10:23,Alto (> 8 mts),141,Grande,-68.8327859643,-32.87519395,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
34318,Olmo bola,09/03/2011 09:46,Bajo (2 - 4 mts),60,Mediano,-68.8520225335,-32.8745191344,6,Residencial Norte,2694682.37982,0,bajo
25542,Morera,11/02/2011 12:25,Alto (> 8 mts),108,Grande,-68.8380191503,-32.9008624538,2,Barrio Civico,2366816.36021,1,medio
32320,Acacia visco,28/06/2011 13:36,Alto (> 8 mts),145,Grande,-68.8514552547,-32.8912964382,5,Residencial Sur,2423808.92355,0,medio
29006,Pltano,20/04/2011 11:54,Alto (> 8 mts),200,Grande,-68.8451655269,-32.8867239946,1,Parque Central,1655357.93265,0,alto
7769,Morera,16/05/2011 13:02,Muy bajo (1 - 2 mts),18,Chico,-68.8534845372,-32.8864765616,5,Residencial Sur,2423808.92355,0,bajo
29665,Morera,02/03/2011 19:38,Muy bajo (1 - 2 mts),8,Chico,-68.8414256873,-32.8947087162,2,Barrio Civico,2366816.36021,0,bajo
20212,Morera,24/05/2011 13:49,Alto (> 8 mts),140,Grande,-68.8605536322,-32.8944695971,5,Residencial Sur,2423808.92355,1,medio
38310,Paraiso,09/11/2010 11:16,Alto (> 8 mts),250,Grande,-68.853577042,-32.8702982394,6,Residencial Norte,2694682.37982,0,muy alto
21006,Fresno europeo,22/06/2011 09:21,Medio (4 - 8 mts),70,Grande,-68.8625997951,-32.9009212953,5,Residencial Sur,2423808.92355,0,bajo
24785,Morera,15/02/2011 09:23,Alto (> 8 mts),170,Grande,-68.8396046185,-32.895257085,2,Barrio Civico,2366816.36021,0,medio
46935,Morera,07/09/2011 10:26,Alto (> 8 mts),145,Grande,-68.8332743803,-32.870830165,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
1803,Acer,24/11/2011 13:23,Medio (4 - 8 mts),70,Grande,-68.870293466,-32.8795729326,7,Residencial Parque,1786336.08966,0,bajo
36731,Morera,09/06/2011 13:29,Medio (4 - 8 mts),100,Grande,-68.8587201647,-32.8814555166,7,Residencial Parque,1786336.08966,0,medio
48004,Morera,29/08/2011 09:07,Medio (4 - 8 mts),87,Grande,-68.8259863514,-32.868979521,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
6559,Fresno europeo,19/05/2011 09:53,Medio (4 - 8 mts),80,Grande,-68.8579009008,-32.8909534508,5,Residencial Sur,2423808.92355,0,medio
40879,Fresno americano,25/04/2011 17:40,Medio (4 - 8 mts),118,Grande,-68.8389900632,-32.8849758408,3,Parque O'Higgins,1531146.02653,0,medio
8868,Morera,12/05/2010 12:03,Bajo (2 - 4 mts),26,Mediano,-68.8510997348,-32.866727558,6,Residencial Norte,2694682.37982,0,bajo
26767,Morera,11/01/2012 08:48,Alto (> 8 mts),160,Grande,-68.8332668443,-32.8955150643,3,Parque O'Higgins,1531146.02653,1,medio
10267,Olmo comun,06/12/2010 11:11,Alto (> 8 mts),90,Grande,-68.8482333084,-32.872591136,6,Residencial Norte,2694682.37982,0,medio
31846,Pltano,30/06/2011 10:02,Alto (> 8 mts),180,Grande,-68.86154984,-32.8898685608,5,Residencial Sur,2423808.92355,0,medio
34089,Fresno europeo,31/05/2011 12:41,Bajo (2 - 4 mts),36,Mediano,-68.8570098645,-32.88376116,5,Residencial Sur,2423808.92355,0,bajo
46720,Fresno europeo,20/09/2011 10:12,Alto (> 8 mts),115,Grande,-68.8330156025,-32.8705459188,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
11147,Fresno americano,26/01/2011 09:45,Bajo (2 - 4 mts),20,Chico,-68.8455303682,-32.9018024018,2,Barrio Civico,2366816.36021,0,bajo
30288,Morera,04/03/2011 12:11,Alto (> 8 mts),155,Grande,-68.8410215481,-32.8902720018,3,Parque O'Higgins,1531146.02653,1,medio
35726,Fresno europeo,09/03/2011 09:23,Medio (4 - 8 mts),93,Grande,-68.8545392801,-32.8735982107,6,Residencial Norte,2694682.37982,0,medio
2667,Fresno europeo,07/10/2011 09:20,Bajo (2 - 4 mts),40,Mediano,-68.8298369292,-32.8840625405,3,Parque O'Higgins,1531146.02653,0,bajo
18474,lamo blanco,11/07/2011 09:33,Alto (> 8 mts),115,Grande,-68.8389333068,-32.8742280387,1,Parque Central,1655357.93265,0,medio
36048,Morera,17/03/2011 13:28,Alto (> 8 mts),160,Grande,-68.8573191423,-32.8750844285,6,Residencial Norte,2694682.37982,0,medio
12205,Paraiso,18/01/2011 13:21,Alto (> 8 mts),140,Grande,-68.8466575844,-32.867829072,6,Residencial Norte,2694682.37982,0,medio
22573,Morera,16/06/2011 10:06,Alto (> 8 mts),150,Grande,-68.8612731095,-32.9001779196,5,Residencial Sur,2423808.92355,0,medio
45850,Morera,26/08/2011 10:27,Medio (4 - 8 mts),205,Grande,-68.8215022138,-32.8688524662,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
18534,Morera,05/07/2011 12:53,Alto (> 8 mts),140,Grande,-68.8377824891,-32.873231262,4,Cuarta Oeste,1173332.70145,0,medio
32815,Morera,14/07/2011 09:00,Alto (> 8 mts),104,Grande,-68.8531082284,-32.8855638105,5,Residencial Sur,2423808.92355,0,medio
45215,Morera,28/09/2011 10:08,Alto (> 8 mts),190,Grande,-68.8223853042,-32.8722739384,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
27923,Fresno europeo,03/11/2011 11:38,Medio (4 - 8 mts),70,Grande,-68.8383279552,-32.8940759393,2,Barrio Civico,2366816.36021,0,bajo
